InventoryAction,Site,SellerSKU,Quantity,Price
Modify,Shopify,0390443,23,17.82
Modify,Shopify,0390773,39,17.27
Modify,Shopify,0391201,281,6.47
Modify,Shopify,0391276,122,-2.51
Modify,Shopify,0391409,109,7.67
Modify,Shopify,0391706,133,6.47
Modify,Shopify,0392787,64,17.82
Modify,Shopify,0393165,45,124.15
Modify,Shopify,0393322,225,99.12
Modify,Shopify,0394239,1472,24.70
Modify,Shopify,0396267,544,5.88
Modify,Shopify,0396614,31,51.66
Modify,Shopify,0398040,112,43.52
Modify,Shopify,0398461,965,19.77
Modify,Shopify,0399436,189,30.08
Modify,Shopify,0400374,18,20.62
Modify,Shopify,0400598,114,15.81
Modify,Shopify,0400861,207,41.73
Modify,Shopify,0401034,43,21.66
Modify,Shopify,0401125,0,8.56
Modify,Shopify,0401398,88,8.56
Modify,Shopify,0603563,22,59.40
Modify,Shopify,0604066,37,31.02
Modify,Shopify,0604314,91,7.04
Modify,Shopify,0604447,741,25.95
Modify,Shopify,0604470,69,30.94
Modify,Shopify,0604504,339,25.95
Modify,Shopify,0604579,2,30.94
Modify,Shopify,0604686,78,36.99
Modify,Shopify,0604702,218,25.95
Modify,Shopify,0605196,129,16.28
Modify,Shopify,0605816,43,12.77
Modify,Shopify,0607507,6,40.37
Modify,Shopify,0608166,435,6.04
Modify,Shopify,0608851,197,6.81
Modify,Shopify,0609966,190,54.66
Modify,Shopify,0610030,173,14.44
Modify,Shopify,0610477,0,38.50
Modify,Shopify,0610808,53,83.54
Modify,Shopify,0610881,165,46.23
Modify,Shopify,0611046,1,35.06
Modify,Shopify,0612333,9,18.48
Modify,Shopify,0613596,47,20.62
Modify,Shopify,0615179,23,12.47
Modify,Shopify,0615773,18,22.33
Modify,Shopify,0616052,535,27.00
Modify,Shopify,0616250,72,4.57
Modify,Shopify,0616334,3873,7.61
Modify,Shopify,0618041,31,88.40
Modify,Shopify,0619288,72,34.52
Modify,Shopify,0619668,35,32.82
Modify,Shopify,0619783,161,15.11
Modify,Shopify,0620146,309,9.49
Modify,Shopify,0620468,861,4.20
Modify,Shopify,0620484,789,4.79
Modify,Shopify,0621144,68,16.12
Modify,Shopify,0621342,204,16.58
Modify,Shopify,0621862,74,19.82
Modify,Shopify,0622548,590,46.75
Modify,Shopify,0622712,211,26.36
Modify,Shopify,0622753,64,11.60
Modify,Shopify,0625822,16,24.01
Modify,Shopify,0625871,38,22.99
Modify,Shopify,0627109,649,38.83
Modify,Shopify,0627919,160,2.31
Modify,Shopify,0628792,662,26.99
Modify,Shopify,0628917,18,6.87
Modify,Shopify,0628958,117,92.18
Modify,Shopify,0629550,26,15.97
Modify,Shopify,0629576,19,6.87
Modify,Shopify,0630384,269,20.22
Modify,Shopify,0630392,400,20.22
Modify,Shopify,0630657,122,20.22
Modify,Shopify,0630806,1199,24.17
Modify,Shopify,0631309,642,7.16
Modify,Shopify,0445825,388,6.29
Modify,Shopify,0445932,272,16.79
Modify,Shopify,0446013,25,37.36
Modify,Shopify,0446526,693,7.91
Modify,Shopify,0447573,311,24.75
Modify,Shopify,0448605,556,28.10
Modify,Shopify,0449009,30,40.21
Modify,Shopify,0452706,9,40.83
Modify,Shopify,0452722,1257,29.78
Modify,Shopify,0454215,22,43.30
Modify,Shopify,0454421,355,4.14
Modify,Shopify,0455154,71,35.46
Modify,Shopify,0455170,74,43.20
Modify,Shopify,0456251,595,7.91
Modify,Shopify,0456517,71,61.49
Modify,Shopify,0456533,75,54.32
Modify,Shopify,0458182,516,7.48
Modify,Shopify,0458364,113,7.48
Modify,Shopify,0458711,10,16.16
Modify,Shopify,0458828,1585,7.86
Modify,Shopify,0458869,2030,7.86
Modify,Shopify,0459586,25,39.54
Modify,Shopify,0459743,7,4.26
Modify,Shopify,0459750,2718,4.26
Modify,Shopify,0460238,17,18.02
Modify,Shopify,0461582,0,59.70
Modify,Shopify,0462051,473,
Modify,Shopify,0462085,363,8.00
Modify,Shopify,0464628,66,19.51
Modify,Shopify,0465625,36,34.33
Modify,Shopify,0466094,739,47.98
Modify,Shopify,0466722,114,53.52
Modify,Shopify,0467100,292,9.45
Modify,Shopify,0468231,73,24.30
Modify,Shopify,0469007,133,23.10
Modify,Shopify,0470864,165,22.28
Modify,Shopify,0472142,171,21.66
Modify,Shopify,0472720,33,70.45
Modify,Shopify,0474544,131,23.86
Modify,Shopify,0475509,43,38.46
Modify,Shopify,0475525,1979,5.42
Modify,Shopify,0475723,58,3.85
Modify,Shopify,0475749,335,6.62
Modify,Shopify,0476010,22,27.26
Modify,Shopify,0478370,51,10.03
Modify,Shopify,0480574,12,49.11
Modify,Shopify,0486431,37,5.94
Modify,Shopify,0486522,736,3.70
Modify,Shopify,0488387,29,18.63
Modify,Shopify,0490946,102,51.40
Modify,Shopify,0491126,60,31.30
Modify,Shopify,0495804,488,8.03
Modify,Shopify,0496356,262,12.95
Modify,Shopify,0496406,0,3.40
Modify,Shopify,0498246,307,9.59
Modify,Shopify,0498493,407,3.21
Modify,Shopify,0499053,115,26.54
Modify,Shopify,0499863,278,8.01
Modify,Shopify,0499905,44,12.94
Modify,Shopify,0501007,369,28.16
Modify,Shopify,0501114,123,14.59
Modify,Shopify,0501379,958,16.90
Modify,Shopify,0504142,221,36.76
Modify,Shopify,0505016,160,16.45
Modify,Shopify,0505263,967,7.31
Modify,Shopify,0506220,872,25.40
Modify,Shopify,0506766,92,55.32
Modify,Shopify,0507749,1070,4.57
Modify,Shopify,0508168,246,48.00
Modify,Shopify,0508184,7,58.84
Modify,Shopify,0509000,72,34.96
Modify,Shopify,0510008,252,17.00
Modify,Shopify,0510305,89,17.39
Modify,Shopify,0512442,220,27.48
Modify,Shopify,0515627,32,29.24
Modify,Shopify,0516120,45,22.68
Modify,Shopify,0516260,213,6.94
Modify,Shopify,0516369,139,6.94
Modify,Shopify,0517474,700,28.16
Modify,Shopify,0518357,1,25.02
Modify,Shopify,0518423,9,27.02
Modify,Shopify,0518571,14,36.35
Modify,Shopify,0519249,104,46.21
Modify,Shopify,0774372,36,45.85
Modify,Shopify,0774968,41,9.22
Modify,Shopify,0775031,64,18.91
Modify,Shopify,0775502,759,8.59
Modify,Shopify,0775528,282,6.90
Modify,Shopify,0775544,229,12.87
Modify,Shopify,0776302,94,123.47
Modify,Shopify,0776393,531,14.18
Modify,Shopify,0776492,269,9.39
Modify,Shopify,0777060,138,59.74
Modify,Shopify,0778043,296,35.09
Modify,Shopify,0778167,786,35.09
Modify,Shopify,0778225,700,35.09
Modify,Shopify,0778563,189,6.87
Modify,Shopify,0778720,15,6.87
Modify,Shopify,0778936,119,19.42
Modify,Shopify,0779108,87,35.09
Modify,Shopify,0779389,424,35.10
Modify,Shopify,0781948,58,8.04
Modify,Shopify,0782862,104,32.36
Modify,Shopify,0783530,53,32.36
Modify,Shopify,0783647,33,24.24
Modify,Shopify,0783795,54,7.67
Modify,Shopify,0783845,82,8.46
Modify,Shopify,0784017,179,10.06
Modify,Shopify,0784181,256,10.05
Modify,Shopify,0784215,313,12.95
Modify,Shopify,0784447,325,26.65
Modify,Shopify,0785196,814,7.19
Modify,Shopify,0785204,188,7.19
Modify,Shopify,0785410,157,11.52
Modify,Shopify,0785683,2,62.25
Modify,Shopify,0786418,159,9.87
Modify,Shopify,0786434,26,15.27
Modify,Shopify,0787291,825,30.08
Modify,Shopify,0787325,608,30.08
Modify,Shopify,0788372,461,33.16
Modify,Shopify,0788380,93,36.16
Modify,Shopify,0788562,371,17.77
Modify,Shopify,0790493,395,26.59
Modify,Shopify,0790907,126,17.77
Modify,Shopify,0791814,175,9.21
Modify,Shopify,0793265,162,6.07
Modify,Shopify,0793455,321,37.25
Modify,Shopify,0793737,125,16.13
Modify,Shopify,0793794,460,28.29
Modify,Shopify,0794313,114,26.81
Modify,Shopify,0794339,171,26.81
Modify,Shopify,0794354,486,38.57
Modify,Shopify,0794370,67,19.49
Modify,Shopify,0552539,7,16.45
Modify,Shopify,0552547,1029,23.97
Modify,Shopify,0553081,167,45.31
Modify,Shopify,0556332,310,6.58
Modify,Shopify,0557231,545,27.89
Modify,Shopify,0557348,19,19.27
Modify,Shopify,0557793,63,22.00
Modify,Shopify,0557975,59,15.69
Modify,Shopify,0558361,36,48.09
Modify,Shopify,0558551,33,22.96
Modify,Shopify,0559179,674,5.86
Modify,Shopify,0559765,1335,6.47
Modify,Shopify,0559955,14,36.35
Modify,Shopify,0560268,161,65.92
Modify,Shopify,0560664,688,9.91
Modify,Shopify,0560813,687,19.23
Modify,Shopify,0561100,598,38.15
Modify,Shopify,0561407,419,3.71
Modify,Shopify,0561431,284,7.22
Modify,Shopify,0562025,141,20.84
Modify,Shopify,0562868,291,61.46
Modify,Shopify,0563171,217,16.68
Modify,Shopify,0563569,482,85.31
Modify,Shopify,0563767,40,8.73
Modify,Shopify,0563775,6,32.82
Modify,Shopify,0563858,23,85.42
Modify,Shopify,0566604,447,57.46
Modify,Shopify,0567008,1436,3.86
Modify,Shopify,0567420,0,10.24
Modify,Shopify,0568071,56,41.99
Modify,Shopify,0568576,259,23.63
Modify,Shopify,0568832,389,23.63
Modify,Shopify,0568899,111,40.28
Modify,Shopify,0570036,970,44.42
Modify,Shopify,0570747,288,5.31
Modify,Shopify,0571612,948,22.58
Modify,Shopify,0572495,16,8.09
Modify,Shopify,0572693,33,24.43
Modify,Shopify,0572958,173,22.41
Modify,Shopify,0573535,44,46.21
Modify,Shopify,0574350,146,39.97
Modify,Shopify,0574863,1190,44.42
Modify,Shopify,0575399,198,18.54
Modify,Shopify,0576892,50,40.95
Modify,Shopify,0577320,301,17.40
Modify,Shopify,0577601,104,48.13
Modify,Shopify,0577643,35,16.43
Modify,Shopify,0578435,1,11.71
Modify,Shopify,0580027,698,13.30
Modify,Shopify,0580274,1847,17.90
Modify,Shopify,0582338,29,9.98
Modify,Shopify,0582478,14,26.83
Modify,Shopify,0583328,44,25.59
Modify,Shopify,0583344,50,29.77
Modify,Shopify,0583385,159,10.15
Modify,Shopify,0583633,106,20.43
Modify,Shopify,0583658,18,11.07
Modify,Shopify,0584151,49,30.48
Modify,Shopify,0585596,428,38.22
Modify,Shopify,0585653,576,38.22
Modify,Shopify,0585836,761,6.31
Modify,Shopify,0585968,2766,12.46
Modify,Shopify,0586024,876,6.00
Modify,Shopify,0586552,131,18.91
Modify,Shopify,0587444,85,11.85
Modify,Shopify,0587766,912,9.24
Modify,Shopify,0587782,1011,5.73
Modify,Shopify,0587865,1682,4.12
Modify,Shopify,0588061,128,38.52
Modify,Shopify,0588095,633,38.81
Modify,Shopify,0589200,33,43.02
Modify,Shopify,0591156,117,6.40
Modify,Shopify,0591172,171,7.99
Modify,Shopify,0591669,159,8.87
Modify,Shopify,0593384,17,46.21
Modify,Shopify,0593426,200,46.21
Modify,Shopify,0594648,1118,6.17
Modify,Shopify,0595306,135,6.48
Modify,Shopify,0595462,156,25.99
Modify,Shopify,0595561,159,25.99
Modify,Shopify,0596635,44,52.85
Modify,Shopify,0597047,24,6.94
Modify,Shopify,0598037,427,19.79
Modify,Shopify,0601716,18,36.97
Modify,Shopify,0602003,3,36.97
Modify,Shopify,0602284,172,20.22
Modify,Shopify,0693333,442,28.67
Modify,Shopify,0694000,42,11.75
Modify,Shopify,0696856,173,32.51
Modify,Shopify,0697110,49,15.93
Modify,Shopify,0699207,177,66.40
Modify,Shopify,0699348,61,30.68
Modify,Shopify,0699744,589,20.89
Modify,Shopify,0701110,78,58.35
Modify,Shopify,0701813,93,22.60
Modify,Shopify,0702761,46,6.54
Modify,Shopify,0702852,881,6.38
Modify,Shopify,0703405,895,28.16
Modify,Shopify,0703660,343,45.58
Modify,Shopify,0705137,946,16.32
Modify,Shopify,0705343,61,11.07
Modify,Shopify,0706184,222,20.20
Modify,Shopify,0706747,672,11.12
Modify,Shopify,0706846,175,12.91
Modify,Shopify,0706887,410,12.91
Modify,Shopify,0706945,676,26.33
Modify,Shopify,0707141,987,13.08
Modify,Shopify,0707463,161,19.24
Modify,Shopify,0707745,111,9.65
Modify,Shopify,0708578,27,37.74
Modify,Shopify,0708909,62,37.74
Modify,Shopify,0709154,524,11.52
Modify,Shopify,0709188,323,17.46
Modify,Shopify,0709311,11,11.64
Modify,Shopify,0711473,60,35.26
Modify,Shopify,0711556,24,24.75
Modify,Shopify,0712299,177,7.44
Modify,Shopify,0713529,30,5.99
Modify,Shopify,0713552,137,29.06
Modify,Shopify,0713610,12,44.76
Modify,Shopify,0713727,39,11.83
Modify,Shopify,0714881,442,19.60
Modify,Shopify,0715144,21,7.91
Modify,Shopify,0715342,14,9.25
Modify,Shopify,0718866,24,7.26
Modify,Shopify,0719617,60,15.97
Modify,Shopify,0720706,270,3.86
Modify,Shopify,0721241,156,3.86
Modify,Shopify,0721373,96,8.74
Modify,Shopify,0722009,123,18.15
Modify,Shopify,0722322,163,20.84
Modify,Shopify,0723163,95,8.34
Modify,Shopify,0723361,102,9.49
Modify,Shopify,0723510,21,19.21
Modify,Shopify,0723528,176,7.79
Modify,Shopify,0724450,0,35.77
Modify,Shopify,0724500,641,49.82
Modify,Shopify,0725457,249,16.88
Modify,Shopify,0725663,169,74.79
Modify,Shopify,0725713,215,41.52
Modify,Shopify,0725838,68,13.25
Modify,Shopify,0725960,108,49.11
Modify,Shopify,0727867,318,68.53
Modify,Shopify,0728006,96,55.75
Modify,Shopify,0728121,10,40.48
Modify,Shopify,0728188,11,40.48
Modify,Shopify,0728741,39,51.35
Modify,Shopify,0728923,305,48.38
Modify,Shopify,0729806,455,47.60
Modify,Shopify,0731075,68,69.19
Modify,Shopify,0731083,42,75.13
Modify,Shopify,0731992,259,29.68
Modify,Shopify,0734194,421,4.22
Modify,Shopify,0734459,95,19.32
Modify,Shopify,0734475,122,19.32
Modify,Shopify,0735688,172,14.73
Modify,Shopify,0736553,201,84.04
Modify,Shopify,0736579,44,24.51
Modify,Shopify,0737023,79,52.01
Modify,Shopify,0737700,73,15.34
Modify,Shopify,0737817,65,7.22
Modify,Shopify,0738286,58,6.81
Modify,Shopify,0738567,226,18.88
Modify,Shopify,0739169,230,8.73
Modify,Shopify,0739888,118,114.31
Modify,Shopify,0739995,81,35.00
Modify,Shopify,0740191,95,41.85
Modify,Shopify,0741140,3,45.57
Modify,Shopify,0744458,399,25.02
Modify,Shopify,0745026,53,8.14
Modify,Shopify,0745190,216,23.34
Modify,Shopify,0745315,191,22.66
Modify,Shopify,0745521,263,42.37
Modify,Shopify,0746164,14,9.91
Modify,Shopify,0746230,190,7.41
Modify,Shopify,0747881,412,7.88
Modify,Shopify,0748525,297,8.62
Modify,Shopify,0750208,607,17.82
Modify,Shopify,0750489,590,17.82
Modify,Shopify,0750877,22,9.86
Modify,Shopify,0751784,70,24.51
Modify,Shopify,0752402,89,37.97
Modify,Shopify,0753095,78,15.37
Modify,Shopify,0753194,166,22.61
Modify,Shopify,0753285,124,47.87
Modify,Shopify,0753814,33,28.78
Modify,Shopify,0754200,61,64.29
Modify,Shopify,0754333,56,4.20
Modify,Shopify,0754622,49,49.79
Modify,Shopify,0755462,4905,5.88
Modify,Shopify,0755629,238,5.20
Modify,Shopify,0755728,23,17.98
Modify,Shopify,0755736,25,17.98
Modify,Shopify,0755892,127,6.67
Modify,Shopify,0756106,775,49.79
Modify,Shopify,0756858,48,17.30
Modify,Shopify,0757757,40,13.32
Modify,Shopify,0757831,87,20.19
Modify,Shopify,0758052,76,13.04
Modify,Shopify,0758078,178,11.49
Modify,Shopify,0760652,229,14.43
Modify,Shopify,0762104,13,38.82
Modify,Shopify,0762179,278,3.86
Modify,Shopify,0764688,213,57.46
Modify,Shopify,0764787,9,31.42
Modify,Shopify,0764829,78,4.88
Modify,Shopify,0766337,100,34.83
Modify,Shopify,0766626,95,32.58
Modify,Shopify,0766675,18,17.54
Modify,Shopify,0768655,101,23.86
Modify,Shopify,0768788,46,23.86
Modify,Shopify,0769042,116,21.66
Modify,Shopify,0769299,1264,19.60
Modify,Shopify,0769810,285,18.82
Modify,Shopify,0770958,367,22.96
Modify,Shopify,0771071,112,3.85
Modify,Shopify,0771832,491,13.64
Modify,Shopify,0771857,91,6.74
Modify,Shopify,0771923,68,31.10
Modify,Shopify,0771972,642,9.29
Modify,Shopify,0773846,9,13.01
Modify,Shopify,0774331,27,52.21
Modify,Shopify,0881896,20,22.28
Modify,Shopify,0882084,229,8.02
Modify,Shopify,0882225,45,22.91
Modify,Shopify,0882290,78,37.30
Modify,Shopify,0882548,10,36.45
Modify,Shopify,0883330,651,16.03
Modify,Shopify,0883512,666,16.03
Modify,Shopify,0885459,186,58.84
Modify,Shopify,0887018,84,4.03
Modify,Shopify,0887158,199,18.88
Modify,Shopify,0887786,75,16.88
Modify,Shopify,0887869,30,12.91
Modify,Shopify,0888040,1451,13.17
Modify,Shopify,0888115,352,14.96
Modify,Shopify,0888164,25,12.95
Modify,Shopify,0888180,29,16.88
Modify,Shopify,0888412,765,20.04
Modify,Shopify,0888495,425,22.05
Modify,Shopify,0891978,7,19.85
Modify,Shopify,0892554,0,28.35
Modify,Shopify,0892679,25,6.56
Modify,Shopify,0893966,254,4.53
Modify,Shopify,0894477,269,39.04
Modify,Shopify,0894998,53,28.05
Modify,Shopify,0895037,88,28.05
Modify,Shopify,0896498,300,13.17
Modify,Shopify,0896712,47,7.22
Modify,Shopify,0898809,0,6.64
Modify,Shopify,0900506,89,32.78
Modify,Shopify,0900662,17,46.41
Modify,Shopify,0901702,0,27.17
Modify,Shopify,0901918,8,43.52
Modify,Shopify,0902106,849,6.68
Modify,Shopify,0902403,16,14.62
Modify,Shopify,0903401,511,5.86
Modify,Shopify,0904573,642,58.34
Modify,Shopify,0631481,39,14.22
Modify,Shopify,0632489,206,8.12
Modify,Shopify,0633008,145,11.35
Modify,Shopify,0633560,151,6.76
Modify,Shopify,0633669,764,5.34
Modify,Shopify,0635599,69,11.07
Modify,Shopify,0636076,25,15.22
Modify,Shopify,0636381,46,39.89
Modify,Shopify,0637561,242,8.87
Modify,Shopify,0638213,455,4.89
Modify,Shopify,0639310,736,7.30
Modify,Shopify,0639351,81,4.89
Modify,Shopify,0639674,168,51.77
Modify,Shopify,0639872,213,31.96
Modify,Shopify,0639922,144,38.24
Modify,Shopify,0640128,103,42.20
Modify,Shopify,0640516,143,24.75
Modify,Shopify,0641027,146,20.22
Modify,Shopify,0641381,16,9.72
Modify,Shopify,0641829,12,9.72
Modify,Shopify,0642561,54,16.23
Modify,Shopify,0642702,38,20.48
Modify,Shopify,0644120,139,28.83
Modify,Shopify,0644427,80,41.26
Modify,Shopify,0645044,172,34.53
Modify,Shopify,0645903,93,28.83
Modify,Shopify,0645937,56,8.73
Modify,Shopify,0646869,46,30.58
Modify,Shopify,0648022,68,12.95
Modify,Shopify,0648519,68,7.96
Modify,Shopify,0648634,38,61.44
Modify,Shopify,0649905,47,4.80
Modify,Shopify,0650440,338,7.57
Modify,Shopify,0650945,65,7.67
Modify,Shopify,0653824,156,22.66
Modify,Shopify,0654491,58,37.74
Modify,Shopify,0655480,219,76.67
Modify,Shopify,0655829,11,29.23
Modify,Shopify,0656967,103,6.51
Modify,Shopify,0657304,221,8.59
Modify,Shopify,0657510,698,17.90
Modify,Shopify,0658096,55,5.05
Modify,Shopify,0658138,295,4.85
Modify,Shopify,0658542,85,75.79
Modify,Shopify,0659342,134,
Modify,Shopify,0660092,57,2.01
Modify,Shopify,0661272,676,3.97
Modify,Shopify,0661405,848,7.24
Modify,Shopify,0662015,243,2.80
Modify,Shopify,0662031,448,17.79
Modify,Shopify,0662064,85,27.44
Modify,Shopify,0662288,227,11.52
Modify,Shopify,0662908,87,53.38
Modify,Shopify,0663989,111,15.38
Modify,Shopify,0664029,668,6.20
Modify,Shopify,0665299,78,3.80
Modify,Shopify,0666263,1195,30.18
Modify,Shopify,0667832,4,17.79
Modify,Shopify,0669374,233,5.13
Modify,Shopify,0669390,727,5.13
Modify,Shopify,0669432,540,5.13
Modify,Shopify,0670570,72,4.12
Modify,Shopify,0670646,81,25.67
Modify,Shopify,0671784,57,18.63
Modify,Shopify,0671834,0,4.58
Modify,Shopify,0672535,444,4.58
Modify,Shopify,0672550,1494,4.58
Modify,Shopify,0672675,0,5.58
Modify,Shopify,0673434,298,5.65
Modify,Shopify,0675785,54,38.64
Modify,Shopify,0675850,6,27.48
Modify,Shopify,0676742,31,17.75
Modify,Shopify,0676759,0,38.50
Modify,Shopify,0677583,500,37.79
Modify,Shopify,0677724,86,21.91
Modify,Shopify,0678334,35,30.52
Modify,Shopify,0681643,125,21.91
Modify,Shopify,0681817,902,41.52
Modify,Shopify,0681981,183,7.28
Modify,Shopify,0682203,69,24.68
Modify,Shopify,0682377,242,14.27
Modify,Shopify,0682559,272,14.27
Modify,Shopify,0682591,53,14.27
Modify,Shopify,0683581,74,34.54
Modify,Shopify,0684027,403,5.51
Modify,Shopify,0684456,231,17.56
Modify,Shopify,0685610,176,13.08
Modify,Shopify,0688994,613,28.67
Modify,Shopify,0689273,74,22.06
Modify,Shopify,0689539,2683,6.13
Modify,Shopify,0690123,41,12.31
Modify,Shopify,0690552,62,17.49
Modify,Shopify,0691634,25,50.77
Modify,Shopify,0691923,19,38.17
Modify,Shopify,0691956,2,138.14
Modify,Shopify,0691972,9,123.58
Modify,Shopify,0692194,49,33.58
Modify,Shopify,0692848,8,13.94
Modify,Shopify,0976233,129,39.04
Modify,Shopify,0976589,60,15.50
Modify,Shopify,0977595,45,16.79
Modify,Shopify,0977785,0,38.50
Modify,Shopify,0978106,20,17.01
Modify,Shopify,0978270,301,23.72
Modify,Shopify,0978767,3,33.77
Modify,Shopify,0979328,51,37.86
Modify,Shopify,0979385,24,20.12
Modify,Shopify,0980011,11,92.48
Modify,Shopify,0980029,0,26.21
Modify,Shopify,0982603,4,56.93
Modify,Shopify,0984377,101,55.08
Modify,Shopify,0985630,311,9.93
Modify,Shopify,0985796,6,10.93
Modify,Shopify,0985903,146,6.20
Modify,Shopify,0986885,39,5.54
Modify,Shopify,0988337,28,41.44
Modify,Shopify,0989202,39,12.85
Modify,Shopify,0990234,5,28.10
Modify,Shopify,0990481,69,18.83
Modify,Shopify,0990952,174,27.82
Modify,Shopify,0991257,29,25.20
Modify,Shopify,0992073,387,22.68
Modify,Shopify,0994285,75,25.34
Modify,Shopify,0995019,2,39.47
Modify,Shopify,0995514,87,6.21
Modify,Shopify,0995852,41,37.30
Modify,Shopify,0996215,85,14.31
Modify,Shopify,0794453,32,19.09
Modify,Shopify,0795534,328,28.16
Modify,Shopify,0795898,316,27.35
Modify,Shopify,0796557,119,39.04
Modify,Shopify,0796771,29,46.42
Modify,Shopify,0797225,30,50.05
Modify,Shopify,0799908,745,3.24
Modify,Shopify,0799999,1707,3.18
Modify,Shopify,0801068,12,14.57
Modify,Shopify,0803809,12,58.15
Modify,Shopify,0803817,51,47.98
Modify,Shopify,0806331,81,30.94
Modify,Shopify,0806711,152,20.28
Modify,Shopify,0807917,450,17.88
Modify,Shopify,0810093,107,11.38
Modify,Shopify,0811240,150,36.43
Modify,Shopify,0812461,0,18.61
Modify,Shopify,0812941,64,9.49
Modify,Shopify,0813931,6,23.53
Modify,Shopify,0814368,697,26.54
Modify,Shopify,0814863,146,6.84
Modify,Shopify,0815902,264,28.16
Modify,Shopify,0816181,147,8.87
Modify,Shopify,0816314,125,16.46
Modify,Shopify,0816363,355,6.47
Modify,Shopify,0820811,32,11.86
Modify,Shopify,0820993,586,11.85
Modify,Shopify,0821108,335,11.08
Modify,Shopify,0821470,2660,14.74
Modify,Shopify,0821512,907,25.39
Modify,Shopify,0823369,12,76.67
Modify,Shopify,0823401,0,18.78
Modify,Shopify,0825398,54,30.61
Modify,Shopify,0825489,723,26.10
Modify,Shopify,0825638,308,7.29
Modify,Shopify,0825679,21,14.42
Modify,Shopify,0826073,330,14.61
Modify,Shopify,0826990,743,23.90
Modify,Shopify,0829648,64,11.17
Modify,Shopify,0830729,89,13.10
Modify,Shopify,0830844,278,5.88
Modify,Shopify,0831586,423,38.81
Modify,Shopify,0831768,72,34.61
Modify,Shopify,0832204,352,38.22
Modify,Shopify,0832527,1790,5.58
Modify,Shopify,0832790,31,7.89
Modify,Shopify,0834242,552,22.02
Modify,Shopify,0835462,35,6.07
Modify,Shopify,0835702,185,30.53
Modify,Shopify,0837047,1,74.42
Modify,Shopify,0839282,125,8.03
Modify,Shopify,0839431,33,14.57
Modify,Shopify,0839472,309,14.57
Modify,Shopify,0843391,260,6.38
Modify,Shopify,0845404,720,7.62
Modify,Shopify,0847277,92,6.53
Modify,Shopify,0847889,29,17.39
Modify,Shopify,0848085,33,17.93
Modify,Shopify,0848598,24,23.29
Modify,Shopify,0848739,311,23.29
Modify,Shopify,0848770,1061,5.34
Modify,Shopify,0849067,0,4.17
Modify,Shopify,0850776,672,2.77
Modify,Shopify,0851543,32,7.16
Modify,Shopify,0852756,38,84.86
Modify,Shopify,0852798,215,12.04
Modify,Shopify,0852905,77,41.62
Modify,Shopify,0853242,283,16.40
Modify,Shopify,0853903,197,39.13
Modify,Shopify,0854240,188,50.16
Modify,Shopify,0855015,1123,4.32
Modify,Shopify,0856104,83,3.76
Modify,Shopify,0856997,105,7.22
Modify,Shopify,0861195,564,69.01
Modify,Shopify,0862094,21,61.20
